3445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,192,1,0,0,0,5931.53,368.24,7611.91
3654,-0.42,1.54,3.46,0.09,0.07,9.87,-0.27,0.80,192,1,-14,-33,19,5912.41,411.57,7462.06
3819,-0.42,1.54,3.46,0.09,0.07,9.87,-0.27,-0.01,255,65,-14,-33,19,5925.85,358.53,7500.97
4033,-0.52,1.64,8.24,0.16,0.29,10.14,0.54,-0.08,255,71,-14,-18,17,5927.69,432.22,7550.87
4198,-179.87,-2.84,-156.58,-9.99,-10.15,-0.04,42.20,-0.11,255,74,418,-13832,-1106,4215.58,-108.45,8121.96
4375,-179.87,-2.84,-156.58,-9.99,-10.15,-0.04,172.87,-0.05,255,68,418,-13832,-1106,4515.03,-71.26,8598.14
4597,1.30,1.67,22.77,0.03,1.89,10.17,317.33,-0.05,255,69,19,6,-14,4621.50,-18.68,8542.62
4769,1.30,1.67,22.77,0.03,1.89,10.17,521.57,-0.06,255,70,19,6,-14,4637.63,13.90,8305.66
4981,1.93,1.99,26.82,-0.07,0.66,10.10,700.12,-0.06,255,69,-19,-61,15,4600.78,1758.52,7977.25
5157,1.93,1.99,26.82,-0.07,0.66,10.10,947.38,-0.08,255,71,-19,-61,15,4683.54,898.55,8169.60
5378,1.76,2.07,29.33,-0.06,0.51,10.25,1151.63,-0.08,255,71,-16,-7,29,4686.30,1374.50,7866.09
5552,1.76,2.07,29.33,-0.06,0.51,10.25,1411.33,-0.04,255,67,-16,-7,29,4679.83,1132.06,7895.10
5769,1.47,2.26,31.17,-0.94,0.10,9.65,1625.05,-0.05,255,69,4,18,25,4641.96,1967.76,7665.96
5940,-179.77,-4.15,-135.95,-9.98,9.82,0.11,1838.49,-0.06,255,69,18822,-323,-4459,4802.00,410.30,8053.27
6121,-179.77,-4.15,-135.95,-9.98,9.82,0.11,2119.03,-0.06,255,1,18822,-323,-4459,4788.76,907.26,7884.52
6345,0.58,2.12,39.76,0.89,0.66,9.45,2351.68,-0.56,255,15,-9,-105,72,5535.03,-165.13,6476.53
6520,0.58,2.12,39.76,0.89,0.66,9.45,2656.57,-1.10,255,69,-9,-105,72,6004.50,-22.80,5087.55
6736,0.89,1.03,42.89,1.35,-0.70,10.32,2917.35,-1.14,255,72,11,1,-919,3986.86,4225.23,7816.53
6915,0.89,1.03,42.89,1.35,-0.70,10.32,3235.76,-1.09,192,68,11,1,-919,4941.45,2860.83,8352.70
7136,1.22,2.87,79.28,-2.43,0.06,9.57,3393.48,-1.07,192,65,13,24,-1983,4451.48,3975.22,5880.67
7309,1.22,2.87,79.28,-2.43,0.06,9.57,3435.41,-1.04,192,63,13,24,-1983,5076.72,4032.16,6369.71
7522,2.27,4.81,113.75,-2.82,-2.54,10.22,3433.25,-1.03,192,62,-14,-27,-429,5254.72,-208.63,7547.20
7693,2.27,4.81,113.75,-2.82,-2.54,10.22,3434.06,-1.03,192,62,-14,-27,-429,5105.52,1924.30,7710.03
7910,0.63,3.63,114.62,0.27,1.07,9.59,3434.60,-1.03,192,62,-18,-69,46,5135.51,1075.48,7690.99
8077,0.63,3.63,114.62,0.27,1.07,9.59,3433.79,-1.03,192,62,-18,-69,46,5189.66,568.81,7679.16
8290,0.35,3.37,114.10,0.05,0.16,9.82,3434.06,-1.04,192,63,-12,-14,12,5193.31,801.57,7633.37
8455,0.35,3.37,114.10,0.05,0.16,9.82,3433.79,-1.04,192,63,-12,-14,12,5185.43,904.40,7660.47
8664,0.11,2.95,113.57,0.08,0.17,9.85,3433.79,-1.05,192,64,-15,-39,22,5163.59,926.20,7681.49
8828,0.11,2.95,113.57,0.08,0.17,9.85,3433.79,-1.04,192,62,-15,-39,22,5170.71,919.54,7667.58
9037,-0.05,2.69,112.66,0.15,0.07,9.83,3433.79,-1.04,192,63,-15,-32,20,5172.03,911.90,7684.90
9203,-0.05,2.69,112.66,0.15,0.07,9.83,3433.79,-1.04,192,63,-15,-32,20,5178.89,914.18
