[21760][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[21853][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[21944][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[22037][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,68][w:0,0,0]
[22133][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[22225][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,69][w:0,0,0]
[22318][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,68][w:0,0,0]
[22410][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[22503][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[22595][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[22687][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[22779][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[22873][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[22965][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,68][w:0,0,0]
[23057][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[23149][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[23246][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[23339][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[23431][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[23523][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,69][w:0,0,0]
[23616][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,68][w:0,0,0]
[23708][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[23800][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[23892][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[23985][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[24078][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[24170][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,69][w:0,0,0]
[24262][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[24358][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[24452][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[24544][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[24636][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[24728][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,68][w:0,0,0]
[24820][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[24913][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[25006][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[25098][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[25190][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[25283][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[25379][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[25472][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,69][w:0,0,0]
[25564][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,68][w:0,0,0]
[25657][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:191,69][w:0,0,0]
[25749][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[25841][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[25933][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[26027][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[26119][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[26211][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[26303][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:191,69][w:0,0,0]
[26395][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[26492][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[26585][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[26677][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,68][w:0,0,0]
[26770][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[26862][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,68][w:0,0,0]
[26954][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[27046][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,68][w:0,0,0]
[27139][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[27231][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[27324][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,68][w:0,0,0]
[27416][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[27512][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[27604][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[27698][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[27790][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[27882][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[27974][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,68][w:0,0,0]
[28067][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[28160][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,68][w:0,0,0]
[28252][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[28344][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,68][w:0,0,0]
[28437][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[28529][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[28625][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[28718][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[28810][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[28903][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[28995][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[29087][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[29179][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[29273][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[29365][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[29457][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[29549][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[29641][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,68][w:0,0,0]
[29739][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[29831][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[29923][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[30015][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[30108][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[30200][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[30292][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,68][w:0,0,0]
[30385][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[30477][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[30570][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,68][w:0,0,0]
[30662][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[30758][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[30851][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[30944][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[31036][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[31128][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[31220][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:191,68][w:0,0,0]
[31312][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[31406][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,68][w:0,0,0]
[31498][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[31590][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[31682][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[31775][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[31872][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[31964][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[32056][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[32149][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[32241][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[32333][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[32425][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,69][w:0,0,0]
[32519][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,68][w:0,0,0]
[32611][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[32703][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[32795][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[32888][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[32985][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[33077][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[33169][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,68][w:0,0,0]
[33261][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[33354][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[33446][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[33539][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.63][c:189,68][w:0,0,0]
[33631][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[33724][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,69][w:0,0,0]
[33816][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,68][w:0,0,0]
[33908][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:191,69][w:0,0,0]
[34004][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[34097][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[34190][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[34282][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[34374][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,69][w:0,0,0]
[34466][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[34560][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[34652][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[34744][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[34836][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[34929][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:191,68][w:0,0,0]
[35021][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[35118][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[35210][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[35302][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[35395][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[35487][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[35579][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:191,68][w:0,0,0]
[35672][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,69][w:0,0,0]
[35765][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,68][w:0,0,0]
[35857][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[35949][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[36041][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:190,69][w:0,0,0]
[36134][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[36231][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[36323][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,69][w:0,0,0]
[36415][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,68][w:0,0,0]
[36507][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[36600][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,68][w:0,0,0]
[36692][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[36785][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,68][w:0,0,0]
[36877][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:191,69][w:0,0,0]
[36970][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,69][w:0,0,0]
[37062][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[37154][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[37246][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[37343][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[37436][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[37528][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[37620][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,69][w:0,0,0]
[37712][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[37806][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[37898][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[37990][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[38082][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[38175][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[38267][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,69][w:0,0,0]
[38364][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,68][w:0,0,0]
[38456][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[38548][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[38641][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[38733][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[38825][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[38918][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[39011][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,68][w:0,0,0]
[39103][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[39195][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.63][c:189,68][w:0,0,0]
[39287][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[39380][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,68][w:0,0,0]
[39477][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[39569][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:189,69][w:0,0,0]
[39661][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[39753][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[39846][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.66][c:189,68][w:0,0,0]
[39939][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,69][w:0,0,0]
[40031][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,68][w:0,0,0]
[40123][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:190,69][w:0,0,0]
[40216][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.64][c:189,69][w:0,0,0]
[40308][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:190,68][w:0,0,0]
[40400][o:0.00,0.00,0.00][a:0.00,0.30,0.00][e:0.27,1.65][c:191,69][w:0,0,0]
