3445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.03,192,127,0,0,0,5404.22,901.74,7519.49
3653,-0.51,1.37,3.66,0.13,0.03,9.87,0.27,-0.60,192,123,-15,-33,18,5394.20,924.15,7456.52
3818,-0.51,1.37,3.66,0.13,0.03,9.87,0.27,0.12,255,51,-15,-33,18,5401.36,854.64,7678.33
4031,-0.59,1.46,9.39,0.29,0.19,10.09,14.34,0.09,255,54,-15,-38,9,5227.89,713.25,9156.69
4196,-0.59,1.46,9.39,0.29,0.19,10.09,103.34,-0.01,255,65,-15,-38,9,4559.00,-171.99,8603.05
4411,0.39,1.64,13.64,-1.49,2.66,9.56,223.45,-0.01,255,64,11,88,64,4643.50,-142.53,8522.15
4584,179.87,-3.36,-153.58,-9.99,-3.89,0.14,372.24,-0.04,255,68,22590,-178,20959,4698.12,-136.94,8295.14
4764,179.87,-3.36,-153.58,-9.99,-3.89,0.14,590.83,-0.04,255,68,22590,-178,20959,4607.25,2378.52,8198.14
4985,2.44,1.49,25.51,0.02,1.19,9.56,782.09,-0.05,255,69,10,-48,40,4787.75,275.31,8029.32
5158,2.44,1.49,25.51,0.02,1.19,9.56,1024.75,-0.05,255,68,10,-48,40,4820.52,162.89,8077.95
5371,2.09,1.56,28.28,-0.22,-0.05,10.10,1224.13,-0.06,255,69,-41,-58,28,4811.03,1725.62,7970.39
5548,2.09,1.56,28.28,-0.22,-0.05,10.10,1485.19,-0.07,255,71,-41,-58,28,4812.38,1746.34,7832.06
5765,1.54,1.73,30.31,0.74,0.38,9.08,1697.55,-0.06,255,69,-8,-67,42,4861.57,386.56,7865.89
5939,179.22,-5.34,-134.09,0.02,-0.06,0.02,1912.35,-0.03,255,67,16362,-730,200,4786.99,2409.34,7950.91
6118,179.22,-5.34,-134.09,0.02,-0.06,0.02,2193.43,-0.06,255,1,16362,-730,200,4858.85,1398.66,7810.03
6343,0.82,2.02,39.68,1.27,1.23,10.80,2418.77,-0.59,255,18,-9,-61,44,5250.32,-178.06,7008.90
6519,0.82,2.02,39.68,1.27,1.23,10.80,2724.47,-1.19,255,78,-9,-61,44,5927.13,-115.44,4207.41
6739,0.85,0.94,43.46,0.34,-0.80,10.07,2979.57,-1.16,255,75,46,83,-914,3106.87,5003.76,7781.04
6918,-177.63,9.13,-125.13,-9.96,7.11,0.01,3221.42,-1.07,192,66,-23857,-188,-28400,4944.01,676.84,9120.75
7101,-177.63,9.13,-125.13,-9.96,7.11,0.01,3512.24,-1.06,192,65,-23857,-188,-28400,4894.19,1743.19,8564.66
7330,2.73,3.82,107.37,-2.04,0.49,10.59,3741.38,-1.06,192,65,8,-47,-1626,4786.37,2506.36,8595.65
7506,2.73,3.82,107.37,-2.04,0.49,10.59,3922.90,-1.04,192,63,8,-47,-1626,3953.79,5105.07,5619.73
7724,5.13,3.33,143.32,-0.88,0.44,9.49,3956.71,-1.04,192,63,-32,-51,-1573,4823.58,4719.78,5824.29
7892,5.13,3.33,143.32,-0.88,0.44,9.49,3955.09,-1.03,192,62,-32,-51,-1573,5139.97,-34.20,7716.91
8110,1.69,4.55,156.45,0.26,-0.21,9.74,3956.44,-1.03,192,62,27,49,27,5215.38,1135.86,7706.45
8276,1.69,4.55,156.45,0.26,-0.21,9.74,3956.17,-1.03,192,62,27,49,27,5192.29,1137.65,7682.98
8489,1.12,4.08,155.05,0.10,-0.08,9.79,3955.63,-1.03,192,62,-15,-47,18,5212.75,670.70,7722.17
8654,1.12,4.08,155.05,0.10,-0.08,9.79,3955.63,-1.05,192,64,-15,-47,18,5235.61,660.57,7695.29
8863,0.66,3.66,154.09,0.03,-0.04,9.87,3955.63,-1.05,192,64,-15,-28,9,5233.74,709.68,7655.02
9032,0.66,3.66,154.09,0.03,-0.04,9.87,3955.63,-1.04,192,63,-15,-28,9,5214.20,736.25,7691.34
9245,0.26,3.25,153.29,0.04,0.07,9.87,3955.63,-1.05,192,64,-15,-32,18,5213.70,739.49,7690.25
9410,0.26,3.25,153.29,0.04,0.07,9.87,3955.63,-1.03,192,62,-15,-32,18,5212.06,734.66,7678.17
9623,-0.08,2.55,152.00,0.09,0.03,9.83,3955.63,-1.03,192,62,-14,-32,18,5221.62,719.65,7687.42
9789,-0.08,2.55,152.00,0.09,0.03,9.83,3955.63,-1.03,192,62,-14,-32,18,5217.61,726.79,7701.32
10002,-0.29,2.42,151.37,0.06,0.04,9.85,3955.63,-1.03,192,62,-14,-33,18,5220.34,737.77,7682.16
10171,-0.29,2.42,151.37,0.06,0.04,9.85,3955.63,-1.04,192,63,-14,-33,18,5221.62,733.84,7702.72
