3445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,192,127,0,0,0,7024.37,474.61,7611.68
3655,-0.40,1.51,3.77,0.09,0.05,9.88,0.00,-0.59,192,122,-14,-32,18,7019.58,532.27,7636.33
3820,-0.40,1.51,3.77,0.09,0.05,9.88,0.00,0.12,29,52,-14,-32,18,7035.54,480.82,7648.45
4032,-0.47,1.59,8.89,0.08,0.08,9.74,0.00,0.09,29,54,-15,-36,12,7029.43,496.70,7635.63
4197,-0.47,1.59,8.89,0.08,0.08,9.74,0.00,0.00,29,64,-15,-36,12,7005.69,566.01,7680.05
4406,-0.53,1.65,13.67,0.15,0.13,9.77,0.00,0.01,29,63,-16,-36,23,7034.59,446.29,7656.55
4571,-0.53,1.65,13.67,0.15,0.13,9.77,0.00,0.01,29,62,-16,-36,23,7040.86,440.38,7722.14
4785,-0.57,1.71,18.12,0.02,0.01,9.86,0.00,0.02,29,62,-15,-31,19,7027.16,469.29,7690.99
4950,-0.57,1.71,18.12,0.02,0.01,9.86,0.00,0.01,29,63,-15,-31,19,7022.57,508.10,7675.36
5158,-0.60,1.74,21.93,0.14,0.06,9.79,0.00,0.00,29,64,-15,-34,19,7029.82,442.72,7698.61
5323,-0.60,1.74,21.93,0.14,0.06,9.79,0.00,0.00,29,63,-15,-34,19,7039.51,443.82,7664.49
5532,-0.63,1.77,25.24,0.04,0.06,9.85,0.00,0.00,29,64,-14,-34,19,7022.07,460.35,7690.16
5697,-0.63,1.77,25.24,0.04,0.06,9.85,0.00,0.02,29,62,-14,-34,19,7017.25,483.54,7677.15
5906,-0.65,1.79,27.81,0.13,0.08,9.84,0.00,0.00,29,64,-15,-32,18,7038.72,442.20,7699.09
6071,-0.65,1.79,27.81,0.13,0.08,9.84,0.00,0.01,29,62,-15,-32,18,7047.23,446.81,7679.25
6280,-0.67,1.80,30.71,0.07,0.07,9.81,0.00,0.01,29,62,-14,-33,17,7030.09,448.34,7685.50
6445,-0.67,1.80,30.71,0.07,0.07,9.81,0.00,0.00,29,63,-14,-33,17,7027.79,453.79,7688.69
6653,-0.69,1.81,33.11,0.10,0.06,9.85,0.00,0.01,29,62,-15,-32,17,7032.25,432.03,7708.94
6818,-0.69,1.81,33.11,0.10,0.06,9.85,0.00,0.01,29,62,-15,-32,17,7040.53,442.55,7701.83
7027,-0.71,1.82,35.50,0.06,0.06,9.84,0.00,-0.01,29,64,-15,-33,19,7035.08,437.16,7688.95
7193,-0.71,1.82,35.50,0.06,0.06,9.84,0.00,0.01,29,62,-15,-33,19,7037.74,461.91,7671.86
7401,-0.71,1.82,37.52,0.11,0.06,9.84,0.00,0.02,29,62,-15,-33,18,7028.05,440.02,7689.49
7566,-0.71,1.82,37.52,0.11,0.06,9.84,0.00,0.00,29,64,-15,-33,18,7032.25,442.91,7698.26
7775,-0.71,1.83,39.27,0.08,0.08,9.85,0.00,0.01,29,62,-15,-35,19,7032.62,446.42,7683.05
7940,-0.71,1.83,39.27,0.08,0.08,9.85,0.00,0.01,29,63,-15,-35,19,7034.72,456.49,7677.82
8153,-0.72,1.84,40.76,0.10,0.05,9.87,0.00,0.00,29,64,-14,-32,17,7044.04,439.70,7708.40
8317,-0.72,1.84,40.76,0.10,0.05,9.87,0.00,0.00,29,63,-14,-32,17,7039.28,433.49,7687.70
8530,-0.30,1.90,42.08,0.10,0.05,9.88,0.00,0.01,29,62,-15,-34,19,7027.43,447.91,7692.23
8695,-0.30,1.90,42.08,0.10,0.05,9.88,0.00,0.00,29,64,-15,-34,19,7029.33,452.40,7681.80
8908,-0.40,1.89,43.20,0.09,0.04,9.83,0.00,0.01,29,62,-15,-33,18,7029.04,434.43,7672.62
9073,-0.40,1.89,43.20,0.09,0.04,9.83,0.00,0.02,29,62,-15,-33,18,7043.39,430.02,7690.57
9286,-0.48,1.88,44.20,0.09,0.05,9.85,0.00,0.00,29,63,-14,-33,17,7046.61,438.66,7676.38
9451,-0.48,1.88,44.20,0.09,0.05,9.85,0.00,0.00,29,64,-14,-33,17,7035.11,449.11,7693.19
9660,-0.54,1.88,45.20,0.10,0.08,9.86,0.00,0.01,29,62,-14,-32,18,7035.93,442.78,7674.21
9825,-0.54,1.88,45.20,0.10,0.08,9.86,0.00,0.00,29,64,-14,-32,18,7048.38,438.01,7723.80
10034,-0.58,1.87,46.15,0.09,0.06,9.82,0.00,0.02,29,62,-15,-32,17,7029.99,442.52,7678.42
10200,-0.58,1.87,46.15,0.09,0.06,9.82,0.00,0.01,29,62,-15,-32,17,7045.06,438.04,7692.71
10408,-0.61,1.86,47.06,0.10,0.04,9.85,0.00,0.01,29,62,-16,-32,19,7042.63,445.31,7682.98
10573,-0.61,1.86,47.06,0.10,0.04,9.85,0.00,0.00,29,64,-16,-32,19,7046.70,441.55,7692.49
10782,-0.64,1.85,47.73,0.09,0.08,9.84,0.00,0.00,29,63,-15,-31,18,7036.26,442.07,7679.99
10947,-0.64,1.85,47.73,0.09,0.08,9.84,0.00,0.01,29,62,-15,-31,18,7035.64,438.07,7694.43
11156,-0.66,1.85,48.38,0.09,0.07,9.87,0.00,0.01,29,62,-14,-33,16,7033.24,433.88,7681.33
11321,-0.66,1.85,48.38,0.09,0.07,9.87,0.00,0.02,29,62,-14,-33,16,7040.66,442.26,7719.27
11534,-0.67,1.84,48.81,0.08,0.05,9.84,0.00,0.01,29,62,-14,-32,19,7023.62,432.84,7678.84
11699,-0.67,1.84,48.81,0.08,0.05,9.84,0.00,0.00,29,63,-14,-32,19,7047.53,449.86,7700.30
11912,-0.27,1.92,49.33,0.08,0.07,9.85,0.00,0.00,29,63,-14,-31,19,7023.94,439.34,7699.57
12077,-0.27,1.92,49.33,0.08,0.07,9.85,0.00,0.01,29,62,-14,-31,19,7035.47,436.87,7691.88
12290,-0.38,1.90,49.61,0.09,0.05,9.89,0.00,0.01,29,62,-15,-33,18,7037.71,425.24,7681.49
12454,-0.38,1.90,49.61,0.09,0.05,9.89,0.00,0.00,29,64,-15,-33,18,7061.02,424.75,7699.82
12667,-0.47,1.89,49.87,0.08,0.06,9.79,0.00,0.01,29,62,-16,-32,18,7031.53,433.69,7684.45
12832,-0.47,1.89,49.87,0.08,0.06,9.79,0.00,0.02,29,61,-16,-32,18,7054.09,440.08,7688.47
13041,-0.53,1.87,50.40,0.08,0.08,9.84,0.00,0.01,29,62,-15,-32,19,7042.30,431.77,7689.74
13206,-0.53,1.87,50.40,0.08,0.08,9.84,0.00,0.00,29,64,-15,-32,19,7046.47,433.72,7695.93
13415,-0.58,1.86,50.76,0.08,0.07,9.83,0.00,0.01,29,62,-16,-32,19,7052.68,433.07,7683.27
13580,-0.58,1.86,50.76,0.08,0.07,9.83,0.00,0.01,29,62,-16,-32,19,7032.16,427.87,7689.84
13789,-0.62,1.85,51.19,0.09,0.05,9.87,0.00,0.01,29,62,-16,-32,19,7045.13,449.73,7707.67
13954,-0.62,1.85,51.19,0.09,0.05,9.87,0.00,0.00,29,63,-16,-32,19,7042.17,441.25,7706.29
14167,-0.65,1.84,51.15,0.07,0.04,9.84,0.00,0.02,29,61,-14,-32,18,7050.71,436.48,7695.29
14331,-0.65,1.84,51.15,0.07,0.04,9.84,0.00,0.00,29,64,-14,-32,18,7035.90,436.51,7684.39
14544,-0.25,1.94,51.67,0.10,0.06,9.84,0.00,0.01,29,62,-14,-32,18,7047.36,439.66,7685.22
