[26334][o:-2.48,-2.55,72.36][a:0.37,-0.25,9.40][e:-1508.72,0.05][c:190,70][w:4,0,13][m:-144.87,3505.87,10410.28]
[26442][o:-2.45,-2.54,72.56][a:0.33,-0.09,10.38][e:-1508.72,0.06][c:190,71][w:1,0,13][m:-133.60,3470.92,10531.00]
[26555][o:-2.38,-2.51,72.78][a:0.24,0.52,9.52][e:-1508.72,0.06][c:189,69][w:-2,-21,13][m:-143.75,3460.14,10496.18]
[26669][o:177.69,-25.14,-71.14][a:-9.74,8.29,-0.12][e:-1508.72,0.04][c:190,70][w:17628,218,15173][m:-132.06,3480.57,10507.63]
[26782][o:178.82,-25.22,-76.19][a:-9.74,15.73,0.02][e:-1508.72,0.03][c:190,71][w:3757,100,2498][m:-135.60,3472.93,10527.75]
[26894][o:178.82,-25.22,-76.19][a:-9.74,15.73,0.02][e:-1508.72,0.05][c:190,71][w:3757,100,2498][m:-104.86,3418.69,10748.22]
[27063][o:-1.10,-2.02,72.34][a:0.44,-0.41,9.53][e:-1508.72,0.03][c:190,71][w:-20,-81,-10][m:-139.68,3418.33,10608.68]
[27188][o:-1.16,-1.79,72.68][a:0.04,-0.43,10.50][e:-1508.72,0.04][c:189,70][w:-13,-116,-14][m:-132.71,3419.83,10478.90]
[27301][o:-1.20,-1.57,73.03][a:-0.07,-0.42,9.52][e:-1508.72,0.04][c:190,70][w:-17,-154,-14][m:1014.62,3098.26,10045.32]
[27410][o:-1.24,-1.36,73.40][a:-0.01,-0.30,9.77][e:-1508.72,0.06][c:190,71][w:-3,-58,-26][m:-91.63,3400.47,10626.67]
[27522][o:-1.25,-1.21,73.80][a:0.22,-0.26,9.94][e:-1508.72,0.04][c:189,70][w:-2,-48,-31][m:-131.50,3362.50,10447.52]
[27634][o:-1.27,-1.14,74.14][a:0.13,-0.34,9.95][e:-1508.72,0.04][c:189,70][w:-7,-41,-17][m:944.69,3165.14,10459.32]
[27742][o:-1.28,-1.10,74.50][a:0.06,-0.40,9.81][e:-1508.72,0.06][c:190,71][w:-1,-10,-5][m:-39.34,3430.16,10490.63]
[27853][o:-1.31,-1.10,74.83][a:0.05,-0.41,9.82][e:-1508.72,0.03][c:189,71][w:0,26,-13][m:428.29,3266.52,10428.61]
[27966][o:-1.33,-1.14,75.17][a:-0.04,-0.40,9.89][e:-1508.72,0.03][c:189,70][w:6,44,-21][m:281.65,3309.26,10502.69]
[28075][o:-1.34,-1.20,75.51][a:0.11,-0.29,9.82][e:-1508.72,0.04][c:190,71][w:2,57,-21][m:402.12,3267.07,10415.28]
[28187][o:-1.34,-1.33,75.78][a:0.19,-0.30,9.89][e:-1508.72,0.06][c:190,71][w:5,90,-17][m:165.95,3323.07,10489.71]
[28300][o:-1.34,-1.52,76.11][a:0.10,-0.37,9.85][e:-1508.72,0.03][c:189,70][w:7,118,-10][m:388.52,3281.68,10424.40]
[28408][o:-1.34,-1.70,76.40][a:0.26,-0.36,9.98][e:-1508.72,0.04][c:190,70][w:18,76,-4][m:179.32,3328.20,10482.69]
[28520][o:-1.34,-1.70,76.40][a:0.26,-0.36,9.98][e:-1508.72,0.03][c:190,70][w:18,76,-4][m:348.58,3302.50,10486.01]
[28689][o:-1.67,-2.08,77.89][a:0.44,-0.34,9.81][e:-1508.72,0.03][c:190,71][w:0,2,-17][m:320.54,3290.94,10456.70]
[28797][o:-1.67,-2.08,78.13][a:0.40,-0.34,9.80][e:-1508.72,0.03][c:189,71][w:-1,-1,-19][m:260.76,3318.78,10462.89]
[28911][o:-1.68,-2.08,78.36][a:0.33,-0.33,9.84][e:-1508.72,0.04][c:189,70][w:-1,-2,-16][m:322.97,3288.34,10437.19]
[29023][o:-1.68,-2.07,78.56][a:0.28,-0.34,9.85][e:-1508.72,0.04][c:190,71][w:1,2,-16][m:265.59,3308.84,10463.21]
[29134][o:-1.68,-2.07,78.79][a:0.29,-0.33,9.85][e:-1508.72,0.03][c:189,71][w:1,6,-17][m:301.46,3302.60,10453.36]
[29243][o:-1.69,-2.08,79.02][a:0.40,-0.33,9.84][e:-1508.72,0.04][c:189,70][w:1,6,-17][m:290.12,3302.05,10462.70]
[29356][o:-1.69,-2.10,79.28][a:0.45,-0.33,9.82][e:-1508.72,0.04][c:194,70][w:1,3,-17][m:277.55,3304.91,10446.12]
[29468][o:-1.70,-2.11,79.52][a:0.41,-0.35,9.81][e:-1508.72,0.03][c:198,71][w:0,1,-17][m:301.49,3296.07,10460.12]
[29577][o:-1.70,-2.11,79.75][a:0.34,-0.33,9.83][e:-1508.72,0.04][c:197,70][w:-1,-2,-17][m:283.36,3315.43,10466.33]
[29690][o:-1.71,-2.10,79.95][a:0.28,-0.35,9.83][e:-1508.72,0.04][c:200,70][w:0,0,-18][m:299.22,3301.92,10488.34]
[29802][o:-1.71,-2.09,80.17][a:0.30,-0.31,9.85][e:-1508.72,0.05][c:201,71][w:0,3,-16][m:287.99,3310.43,10483.30]
[29911][o:-1.71,-2.10,80.34][a:0.33,-0.32,9.85][e:-1508.72,0.04][c:202,70][w:1,6,-16][m:290.12,3308.77,10478.42]
[30023][o:-1.71,-2.10,80.34][a:0.33,-0.32,9.85][e:-1508.72,0.04][c:205,71][w:1,6,-16][m:354.40,3295.42,10503.07]
[30191][o:-1.82,-2.18,81.64][a:0.36,-0.32,9.83][e:-1508.72,0.03][c:206,69][w:1,3,-17][m:295.64,3310.20,10482.95]
[30300][o:-1.82,-2.19,81.80][a:0.37,-0.34,9.82][e:-1508.72,0.03][c:212,71][w:1,1,-17][m:289.80,3309.29,10493.02]
[30412][o:-1.82,-2.19,81.94][a:0.36,-0.32,9.84][e:-1507.37,0.03][c:214,69][w:0,1,-17][m:236.33,3335.25,10631.10]
[30525][o:-1.83,-2.19,82.10][a:0.34,-0.33,9.82][e:-1504.40,0.04][c:216,68][w:0,2,-18][m:266.87,3347.78,10545.13]
[30633][o:-1.82,-2.19,82.23][a:0.33,-0.32,9.83][e:-1501.69,0.06][c:219,70][w:0,1,-16][m:290.12,3326.05,10589.61]
[30746][o:-1.83,-2.19,82.39][a:0.33,-0.35,9.82][e:-1499.26,0.06][c:220,71][w:0,2,-16][m:272.72,3355.97,10564.74]
[30859][o:-1.83,-2.19,82.61][a:0.37,-0.35,9.83][e:-1493.84,0.04][c:217,70][w:1,3,-17][m:170.19,3407.16,10638.31]
[30971][o:-1.83,-2.19,82.76][a:0.37,-0.33,9.87][e:-1484.65,0.02][c:223,68][w:1,2,-16][m:221.16,3363.99,10798.61]
[31080][o:-1.83,-2.19,82.91][a:0.35,-0.34,9.83][e:-1468.69,0.03][c:222,69][w:0,2,-17][m:-18.56,3404.43,10871.70]
[31193][o:-1.83,-2.19,83.06][a:0.33,-0.34,9.83][e:-1445.15,0.03][c:219,68][w:0,1,-17][m:152.06,3404.63,10712.67]
[31304][o:-1.83,-2.19,83.20][a:0.34,-0.33,9.83][e:-1416.74,0.02][c:221,68][w:0,2,-17][m:233.74,3355.06,10705.24]
[31413][o:-1.82,-2.18,83.37][a:0.26,-0.01,9.75][e:-1384.55,0.02][c:220,69][w:0,-1,-13][m:143.65,3398.75,10711.55]
[31526][o:-1.78,-2.17,83.51][a:0.25,-0.18,9.81][e:-1347.76,0.01][c:223,67][w:-1,4,-10][m:127.82,3407.32,10742.26]
[31639][o:-1.78,-2.17,83.51][a:0.25,-0.18,9.81][e:-1284.46,0.03][c:224,67][w:-1,4,-10][m:326.51,3365.16,10753.04]
[31804][o:-0.83,-1.82,83.99][a:0.30,-0.09,9.82][e:-1238.47,0.01][c:230,63][w:0,3,22][m:243.75,3356.26,10536.17]
[31915][o:-0.83,-1.83,83.98][a:0.30,-0.18,9.73][e:-1188.42,0.01][c:231,64][w:-2,3,17][m:112.32,3416.45,10771.34]
[32028][o:-0.83,-1.83,84.01][a:0.30,-0.14,9.83][e:-1135.40,0.04][c:233,67][w:-2,-4,9][m:236.53,3362.40,10515.22]
[32137][o:-0.84,-1.83,84.10][a:0.25,-0.18,9.71][e:-1082.10,0.01][c:232,63][w:4,3,4][m:207.89,3394.75,10524.72]
[32248][o:-0.84,-1.83,84.10][a:0.36,-0.21,10.02][e:-1026.92,0.02][c:234,65][w:-2,-2,8][m:326.91,3425.87,10829.83]
[32362][o:-0.86,-1.85,84.07][a:0.33,-0.23,9.56][e:-970.65,0.01][c:235,67][w:-8,18,13][m:268.65,3346.13,10819.81]
[32471][o:-0.87,-1.87,84.04][a:0.45,-0.15,9.97][e:-910.05,-0.00][c:236,63][w:2,5,15][m:219.97,3376.30,10642.36]
[32582][o:-0.87,-1.89,83.97][a:0.29,0.00,9.81][e:-844.04,0.01][c:233,53][w:1,-7,19][m:341.26,3254.01,10279.76]
[32694][o:-0.83,-1.88,83.89][a:0.21,0.11,9.91][e:-775.33,0.00][c:235,34][w:-8,-4,16][m:385.33,3298.77,10435.85]
[32807][o:-0.80,-1.86,83.82][a:0.16,-0.00,9.76][e:-707.43,-0.09][c:234,59][w:1,5,7][m:366.38,3365.78,10695.07]
[32915][o:-0.78,-1.85,83.70][a:0.34,-0.06,9.94][e:-640.34,-0.17][c:234,62][w:3,4,10][m:820.62,3223.45,10546.34]
[33028][o:-0.77,-1.86,83.57][a:0.37,-0.04,9.80][e:-573.24,-0.19][c:234,65][w:4,2,16][m:-100.50,3367.11,10716.24]
[33141][o:-0.77,-1.86,83.57][a:0.37,-0.04,9.80][e:-466.66,-0.20][c:235,46][w:4,2,16][m:686.36,3235.82,10684.13]
[33305][o:-0.71,-1.97,83.97][a:0.35,-0.21,9.84][e:-393.07,-0.26][c:232,32][w:14,46,-97][m:120.43,3407.48,10960.41]
[33419][o:-0.69,-2.04,84.04][a:0.39,-0.26,9.07][e:-322.74,-0.36][c:233,33][w:21,33,-88][m:795.79,3411.67,10803.04]
[33531][o:-0.69,-2.08,84.08][a:0.58,-0.11,9.67][e:-254.84,-0.51][c:233,60][w:-1,14,-82][m:788.47,3427.88,10515.38]
[33640][o:-0.70,-2.09,84.17][a:0.34,-0.20,10.43][e:-188.02,-0.56][c:235,64][w:6,-16,-100][m:670.17,3421.52,10561.90]
[33754][o:-0.71,-2.07,84.28][a:0.15,-0.26,9.30][e:-119.30,-0.55][c:234,62][w:4,-19,-110][m:-129.82,3412.03,10662.35]
[33866][o:-0.72,-2.03,84.49][a:0.37,-0.27,10.42][e:-47.88,-0.54][c:221,60][w:7,3,-130][m:-16.42,3454.09,10882.98]
[33973][o:-0.74,-2.07,84.68][a:0.35,-0.50,9.58][e:18.40,-0.55][c:221,74][w:13,40,-140][m:156.49,3508.63,10165.06]
[34085][o:-0.78,-2.15,84.97][a:0.56,-0.67,10.03][e:71.96,-0.54][c:223,101][w:10,44,-145][m:228.28,3423.27,9252.77]
[34199][o:-0.81,-2.25,85.21][a:0.75,-0.52,9.87][e:118.22,-0.39][c:220,66][w:21,32,-158][m:473.15,3436.55,10570.77]
[34308][o:-0.85,-2.36,85.55][a:0.83,-0.59,10.22][e:161.23,-0.32][c:223,65][w:12,31,-193][m:-125.19,3320.73,10342.86]
[34421][o:-0.90,-2.48,85.95][a:0.78,-0.56,9.45][e:203.17,-0.33][c:220,67][w:20,34,-231][m:-126.90,3434.44,10765.48]
[34533][o:-0.93,-2.59,86.48][a:0.99,-0.38,9.71][e:246.99,-0.32][c:213,103][w:18,32,-268][m:939.14,3174.89,10503.52]
[34753][o:-0.95,-2.69,86.99][a:0.91,-0.43,9.86][e:359.53,-0.09][c:215,64][w:18,21,-304][m:-105.75,3478.71,10619.49]
[34923][o:-1.92,-2.39,109.22][a:0.22,-0.37,9.84][e:403.35,-0.11][c:214,67][w:0,-8,-43][m:1074.49,3080.11,10718.79]
[35035][o:-1.92,-2.38,109.00][a:0.06,-0.33,9.80][e:445.83,-0.09][c:214,66][w:-2,32,-56][m:-32.87,3436.65,10626.67]
[35143][o:-1.93,-2.44,108.77][a:0.03,-0.41,9.94][e:486.41,-0.11][c:201,66][w:4,66,-72][m:684.03,3357.59,10383.55]
[35255][o:-1.93,-2.55,108.51][a:0.26,-0.50,10.03][e:526.44,-0.10][c:221,67][w:4,95,-77][m:263.33,3362.56,10508.68]
[35368][o:-1.91,-2.69,108.24][a:0.83,-0.33,9.44][e:566.48,-0.13][c:222,66][w:6,61,-53][m:473.22,3368.12,10592.83]
[35476][o:-1.90,-2.81,107.86][a:1.19,-0.24,10.41][e:608.68,-0.11][c:204,66][w:-2,-6,-43][m:161.19,3362.82,10674.56]
[35590][o:-1.90,-2.87,107.63][a:0.89,-0.30,9.42][e:654.67,-0.11][c:196,67][w:-11,-27,-53][m:446.75,3357.72,10626.67]
[35703][o:-1.92,-2.83,107.37][a:0.48,-0.42,9.92][e:694.98,-0.11][c:195,67][w:-13,-40,-72][m:571.28,3365.42,8819.54]
[35811][o:-1.96,-2.73,107.09][a:0.14,-0.53,9.56][e:719.87,-0.11][c:197,68][w:-11,-45,-84][m:627.80,3398.84,8879.11]
[35923][o:-2.00,-2.63,107.07][a:0.21,-0.55,10.13][e:732.31,-0.11][c:203,69][w:-1,-23,-93][m:559.36,3375.39,9597.07]
[36036][o:-2.05,-2.59,106.96][a:0.42,-0.67,9.83][e:739.08,-0.10][c:203,71][w:-8,3,-81][m:520.25,3377.21,10502.69]
[36144][o:-2.10,-2.61,106.74][a:0.65,-0.55,9.89][e:744.49,-0.09][c:201,68][w:-2,11,-53][m:453.78,3354.73,10509.45]
[36256][o:-2.11,-2.66,106.46][a:0.61,-0.35,9.69][e:749.90,-0.10][c:203,71][w:7,11,-41][m:432.49,3413.14,10383.23]
[36368][o:179.80,7.42,-84.95][a:-9.97,-13.23,-0.17][e:754.50,-0.09][c:202,102][w:-20841,394,21447][m:464.88,3369.74,10461.07]
[36488][o:179.61,7.92,-86.00][a:-9.96,-13.40,-0.16][e:758.28,0.10][c:201,76][w:29390,392,-626][m:503.96,3373.22,10369.59]
[36614][o:179.61,7.92,-86.00][a:-9.96,-13.40,-0.16][e:759.64,0.16][c:201,71][w:29390,392,-626][m:574.80,3362.89,10473.41]
[36779][o:-2.99,-2.73,110.07][a:0.40,-0.35,9.90][e:759.64,0.17][c:201,74][w:0,3,-13][m:428.78,3386.27,10518.18]
