3445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,192,1,0,0,0,5654.21,1669.43,7487.06
3652,-0.48,1.39,3.48,0.10,0.04,9.85,0.00,0.57,192,6,-14,-33,19,5628.59,1769.86,7486.62
3816,-0.48,1.39,3.48,0.10,0.04,9.85,0.54,-0.12,222,76,-14,-33,19,5640.19,1692.32,7446.69
4026,-0.57,1.48,9.00,0.11,0.09,9.93,3.79,-0.09,222,72,-12,-18,23,5702.72,1529.43,7698.29
4191,-0.57,1.48,9.00,0.11,0.09,9.93,20.56,-0.04,222,67,-12,-18,23,5617.69,34.01,7623.29
4400,-0.59,1.54,13.80,1.39,1.07,10.24,57.35,-0.04,222,67,-27,-104,17,5529.90,1470.22,8149.83
4568,-179.70,-3.17,-156.92,7.97,-3.22,-10.71,112.27,-0.07,222,71,3138,-27905,-6657,5615.95,1107.80,8045.36
4744,-179.70,-3.17,-156.92,7.97,-3.22,-10.71,201.27,-0.03,222,66,3138,-27905,-6657,5621.21,1124.88,7876.10
4965,0.67,1.77,27.60,0.04,0.38,10.01,281.89,-0.04,222,67,-8,-28,5,5612.99,1252.47,7843.76
5133,0.67,1.77,27.60,0.04,0.38,10.01,384.69,-0.03,222,67,-8,-28,5,5609.97,1304.14,7748.99
5346,0.72,1.77,30.23,-0.13,0.27,9.87,470.44,-0.04,222,68,-9,-26,23,5610.14,1402.53,7682.95
5515,0.72,1.77,30.23,-0.13,0.27,9.87,582.17,-0.03,222,67,-9,-26,23,5638.48,1267.05,7833.43
5732,0.47,1.64,32.60,0.24,0.14,10.03,672.26,-0.05,222,69,-20,-37,33,5614.67,1407.01,7777.05
5902,0.47,1.64,32.60,0.24,0.14,10.03,788.85,-0.05,222,69,-20,-37,33,5607.18,1304.79,7568.70
6119,0.18,1.51,34.71,0.37,0.23,9.65,880.56,-0.03,222,66,-9,-39,27,5613.19,1409.77,7693.70
6287,0.18,1.51,34.71,0.37,0.23,9.65,996.35,-0.04,222,67,-9,-39,27,5618.77,1364.66,7809.36
6504,-0.17,1.59,36.47,0.14,-0.21,9.87,1090.22,-0.04,222,67,-16,-20,33,5600.12,1539.92,7745.42
6675,-0.17,1.59,36.47,0.14,-0.21,9.87,1210.60,-0.05,222,69,-16,-20,33,5617.23,1557.92,7516.15
6892,-0.36,1.61,37.91,0.06,0.10,9.83,1304.75,-0.05,222,68,-20,-45,22,5637.17,1460.05,7651.67
7064,-0.36,1.61,37.91,0.06,0.10,9.83,1426.21,-0.03,222,67,-20,-45,22,5596.94,1552.04,7815.42
7281,-0.50,1.88,38.84,0.24,0.08,10.32,1521.71,-0.03,222,67,-14,-55,30,5613.32,1526.87,7924.95
7455,-0.50,1.88,38.84,0.24,0.08,10.32,1644.53,-0.02,222,65,-14,-55,30,5625.15,1785.51,7744.53
7672,-0.62,1.94,39.83,0.21,-0.33,10.01,1739.21,-0.05,222,68,-16,-33,25,5614.31,1601.22,7693.73
7845,-0.62,1.94,39.83,0.21,-0.33,10.01,1862.84,-0.05,222,68,-16,-33,25,5622.75,1414.77,7671.60
8062,-0.74,1.99,40.53,0.12,0.13,9.38,1960.23,-0.04,222,67,-14,-10,28,5596.18,1582.96,7510.50
8235,-0.74,1.99,40.53,0.12,0.13,9.38,2084.13,-0.05,222,127,-14,-10,28,5610.50,1620.74,7556.45
8452,-0.85,1.85,41.24,-0.36,0.08,9.79,2180.44,0.52,222,117,-20,-41,18,5425.27,2849.65,7423.13
8625,-0.85,1.85,41.24,-0.36,0.08,9.79,2310.02,1.26,222,42,-20,-41,18,5599.79,2473.30,6954.25
8842,-1.45,2.36,39.75,-1.01,-1.36,10.13,2417.15,1.18,222,50,-17,0,527,5582.52,1375.54,7636.56
9016,-1.45,2.36,39.75,-1.01,-1.36,10.13,2544.03,1.05,222,64,-17,0,527,5678.15,-143.83,7922.46
9233,-3.02,1.47,24.14,0.43,0.97,9.73,2642.23,1.03,222,66,6,20,805,5631.19,708.48,7839.46
9403,-3.02,1.47,24.14,0.43,0.97,9.73,2768.83,1.03,222,65,6,20,805,5687.41,-98.64,7603.55
9620,-2.32,0.86,9.51,-0.40,-0.11,9.20,2868.39,1.04,222,65,-8,21,733,5557.36,1785.80,7537.48
9790,-2.32,0.86,9.51,-0.40,-0.11,9.20,2994.72,1.03,222,65,-8,21,733,5661.90,956.57,7690.99
10003,-2.04,0.12,-4.52,0.38,0.20,9.81,3093.47,1.03,192,66,-17,1,770,5690.86,276.32,7542.65
10176,-2.04,0.12,-4.52,0.38,0.20,9.81,3218.99,1.05,192,63,-17,1,770,5687.71,458.53,7586.65
10393,-1.68,-0.35,-19.18,0.19,0.00,9.50,3309.89,1.03,192,65,-29,-30,734,5679.07,983.88,7449.05
10564,-1.68,-0.35,-19.18,0.19,0.00,9.50,3380.76,1.05,192,63,-29,-30,734,6758.45,-106.96,4338.79
10777,-1.55,-0.67,-32.44,0.39,-0.19,10.10,3391.04,1.05,192,63,-22,-16,639,6195.21,1194.98,7165.22
10947,-1.55,-0.67,-32.44,0.39,-0.19,10.10,3389.15,1.05,192,64,-22,-16,639,6131.47,490.37,7683.94
11160,-2.08,-1.17,-35.45,0.11,0.01,9.90,3388.34,1.06,192,62,-11,-15,13,6103.45,628.90,7665.67
11327,-2.08,-1.17,-35.45,0.11,0.01,9.90,3388.88,1.05,192,63,-11,-15,13,6077.35,900.54,7591.15
11544,-1.76,-0.54,-34.16,0.25,-0.06,9.81,3388.88,1.06,192,62,-17,-37,29,6101.52,641.24,7648.93
11714,-1.76,-0.54,-34.16,0.25,-0.06,9.81,3388.88,1.07,192,61,-17,-37,29,6113.34,609.70,7654.25
11931,-1.65,0.38,-33.43,0.15
