3445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,192,1,0,0,0,6581.34,720.10,7672.46
3653,-0.40,1.56,3.12,0.07,0.07,9.86,-0.54,0.79,192,1,-15,-34,17,6570.24,797.18,7580.56
3817,-0.40,1.56,3.12,0.07,0.07,9.86,-1.08,0.00,255,63,-15,-34,17,6586.89,629.90,7631.61
4027,-0.53,1.65,7.94,0.01,0.15,9.77,-1.08,-0.05,255,69,-10,-8,11,6603.34,581.73,7747.21
4192,-0.53,1.65,7.94,0.01,0.15,9.77,57.35,-0.03,255,66,-10,-8,11,6160.04,-198.69,8116.92
4405,-0.54,1.69,12.35,1.03,1.66,6.28,160.15,-0.06,255,70,15,-41,-45,6185.03,-175.66,8285.92
4576,179.74,-3.07,-150.58,-9.99,5.90,0.08,297.31,-0.08,255,71,-24509,-208,26186,6161.98,232.99,8353.33
4755,179.74,-3.07,-150.58,-9.99,5.90,0.08,508.59,-0.06,255,70,-24509,-208,26186,6228.02,150.94,8101.74
4976,2.00,1.87,25.44,0.12,0.82,9.34,696.88,-0.06,255,70,-26,-43,14,6145.69,1616.25,8453.72
5150,2.00,1.87,25.44,0.12,0.82,9.34,945.22,-0.10,255,73,-26,-43,14,6202.64,1137.84,8248.10
5371,2.00,1.87,25.44,0.12,0.82,9.34,1137.83,-0.05,255,68,-26,-43,14,6158.79,1268.32,7722.27
5537,2.00,1.87,25.44,0.12,0.82,9.34,1399.97,-0.06,255,69,-26,-43,14,6190.65,1334.64,7656.39
5754,1.48,2.16,26.37,-0.01,0.24,9.39,1614.50,-0.05,255,68,-16,-64,100,6186.84,1568.86,7903.20
5928,1.48,2.16,26.37,-0.01,0.24,9.39,1888.27,-0.05,255,68,-16,-64,100,6258.27,747.91,8035.79
6149,0.94,2.16,26.90,-0.87,0.31,9.60,2108.75,-0.03,255,127,-18,43,119,6215.54,1690.28,7748.77
6327,179.71,-7.85,-133.45,-9.97,-17.72,0.06,2333.83,0.51,255,117,8672,-281,1154,6165.30,2999.39,7528.77
6509,179.71,-7.85,-133.45,-9.97,-17.72,0.06,2635.46,1.24,255,44,8672,-281,1154,6918.49,333.32,6082.33
6734,-0.93,3.11,29.09,-0.73,-2.86,10.11,2907.34,1.21,255,47,-15,-15,1165,6884.86,30.34,8013.57
6912,-0.93,3.11,29.09,-0.73,-2.86,10.11,3177.60,0.99,192,90,-15,-15,1165,6808.73,-182.25,8456.30
7134,-3.64,0.04,-10.77,0.90,3.17,10.98,3393.75,1.04,192,85,66,291,1907,8817.14,-53.30,-2050.88
7310,-3.64,0.04,-10.77,0.90,3.17,10.98,3702.69,1.17,192,72,66,291,1907,5892.74,55.12,-1789.34
7534,2.56,-16.28,-30.77,3.41,-0.44,7.42,3757.07,1.32,192,58,-83,337,67,5829.39,46.71,5735.52
7702,2.56,-16.28,-30.77,3.41,-0.44,7.42,3737.05,1.32,192,58,-83,337,67,1263.59,6256.94,5424.80
7917,1.04,-8.50,-29.96,-2.33,1.98,4.25,3735.69,1.31,192,58,-338,-614,-199,452.59,8313.38,8448.30
8087,1.04,-8.50,-29.96,-2.33,1.98,4.25,3748.95,1.30,192,59,-338,-614,-199,6348.19,47.00,7680.85
8303,-1.19,0.09,-28.26,0.33,-4.03,10.23,3750.84,1.30,192,59,136,381,38,7832.44,-16.66,7576.92
8471,-1.19,0.09,-28.26,0.33,-4.03,10.23,3749.76,1.23,192,67,136,381,38,6295.19,-37.94,8575.05
8688,3.19,-8.42,-27.60,3.39,0.60,8.43,3746.24,1.23,192,66,-45,-95,-52,7069.20,-40.99,7639.17
8856,3.19,-8.42,-27.60,3.39,0.60,8.43,3745.43,1.23,192,66,-45,-95,-52,7398.64,-60.41,7856.04
9074,1.92,-5.45,-26.70,1.21,-0.03,10.17,3745.16,1.23,192,66,-11,-30,11,7358.44,-44.76,7782.60
9243,1.92,-5.45,-26.70,1.21,-0.03,10.17,3745.16,1.23,192,66,-11,-30,11,6586.03,-9.71,7441.66
9460,2.59,-6.53,-25.74,2.91,1.47,8.74,3744.08,1.22,192,67,16,9,-44,7092.39,-9.26,6486.73
9627,2.59,-6.53,-25.74,2.91,1.47,8.74,3744.08,1.23,192,66,16,9,-44,7354.76,-17.73,6971.50
9836,2.53,-6.20,-24.75,1.68,0.36,9.87,3744.08,1.22,192,67,-33,-46,50,7326.52,-6.07,7053.86
10006,2.53,-6.20,-24.75,1.68,0.36,9.87,3744.08,1.23,192,66,-33,-46,50,7338.08,-17.57,6915.79
10216,2.63,-6.03,-23.97,1.59,0.54,9.69,3744.08,1.22,192,67,-16,-34,13,7351.12,-15.79,6847.52
10385,2.63,-6.03,-23.97,1.59,0.54,9.69,3744.08,1.22,192,67,-16,-34,13,7341.66,-3.74,6850.00
10598,2.68,-5.97,-22.93,1.50,0.58,9.71,3744.08,1.23,192,66,-14,-31,18,7333.54,-12.60,6829.09
10767,2.68,-5.97,-22.93,1.50,0.58,9.71,3744.08,1.23,192,66,-14,-31,18,7347.80,-7.76,6788.65
10984,2.71,-5.92,-22.35,1.48,0.64,9.75,3744.08,1.23,192,66,-13,-33,19,7332.76,-21.70,6782.08
11153,2.71,-5.92,-22.35,1.48,0.64,9.75,3744.08,1.22,192,67,-13,-33,19,7363.96,-16.14,6757.18
11370,2.75,-5.88,-22.06,1.45,0.67,9.74,3744.08,1.23,192,66,-14,-34,19,7340.90,-11.73,6768.79
11539,2.75,-5.88,-22.06,1.45,0.67,9.74,3744.08,1.22,192,67,-14,-34,19,7328.95,-19.03,6750.61
11756,2.77,-5.85,-21.31,1.41,0.70,9.71,3744.08,1.22,192,67,-14,-33,19,7337.75,-10.56,6770.57
11925,2.77,-5.85,-21.31,1.41,0.70,9.71,3744.08,1.22,192,67,-14,-33,19,7340.61,-15.14,6791.97
12138,2.79,-5.83,-20.92,1.42,0.69,9.74,3744.08,1.24,192,65,-14,-32,18,7355.38,-16.47,6742.80
12307,2.79,-5.83,-20.92,1.42,0.69,9.74,3744.08,1.22,192,67,-14,-32,18,7336.60,-18.58,6792.25
12524,2.80,-5.82,-20.17,1.42,0.67,9.72,3744.08,1.24,192,65,-15,-33,18,7337.16,-22.57,6771.30
12693,2.80,-5.82,-20.17,1.42,0.67,9.72,3744.08,1.22,192,67,-15,-33,18,7334.43,-20.95,6761.23
12906,2.81,-5.81,-19.56,1.45,0.66,9.74,3744.08,1.23,192,66,-15,-33,18,7334.27,-15.36,6786.74
