3445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26,192,1,0,0,0,6092.78,1279.39,7743.73
3655,-0.42,1.64,3.50,0.05,0.06,9.88,0.00,0.79,192,1,-14,-34,18,6060.92,1333.57,7666.31
3819,-0.42,1.64,3.50,0.05,0.06,9.88,0.54,0.02,255,61,-14,-34,18,6099.12,1219.04,7666.91
4033,-0.52,1.74,8.37,-0.05,0.09,9.63,43.01,-0.07,255,71,-10,-16,19,6590.17,-248.97,7968.61
4200,-0.52,1.74,8.37,-0.05,0.09,9.63,168.00,-0.10,255,73,-10,-16,19,6389.97,-218.04,8581.53
4418,1.26,1.68,13.45,0.30,1.67,10.00,306.24,-0.07,255,70,23,7,-8,6520.51,-202.52,8529.33
4589,1.26,1.68,13.45,0.30,1.67,10.00,510.21,-0.07,255,70,23,7,-8,5746.69,2238.49,8398.49
4806,2.22,1.64,18.49,0.83,-0.39,10.93,687.41,-0.05,255,69,-66,-160,25,6506.78,-221.49,7891.82
4982,179.35,-2.93,-143.12,-9.99,12.93,0.18,878.67,-0.07,255,71,-11961,-278,8732,5965.95,2155.34,8066.37
5160,179.35,-2.93,-143.12,-9.99,12.93,0.18,1134.05,-0.08,255,72,-11961,-278,8732,6368.16,1566.79,7721.41
5387,1.70,2.08,28.76,0.13,0.49,10.21,1344.24,-0.04,255,67,2,2,55,6404.88,1198.06,8059.61
5560,-179.86,-4.27,-134.91,-9.84,14.20,6.26,1549.30,-0.05,255,69,-12288,-20413,-10497,6309.24,1449.46,8128.62
5744,-179.86,-4.27,-134.91,-9.84,14.20,6.26,1827.40,-0.06,255,69,-12288,-20413,-10497,6587.71,197.09,7709.00
5972,0.90,2.42,37.06,0.31,1.13,9.42,2051.67,-0.07,255,127,-24,-17,102,6497.65,1061.12,7888.41
6150,0.90,2.42,37.06,0.31,1.13,9.42,2321.65,0.65,255,103,-24,-17,102,5694.28,2930.40,7113.43
6368,0.41,2.32,36.52,-0.98,-0.58,10.32,2548.90,1.08,255,60,-7,-4,115,7313.87,790.55,7639.97
6544,0.41,2.32,36.52,-0.98,-0.58,10.32,2855.94,1.14,255,54,-7,-4,115,7313.31,-219.21,8050.78
6762,-3.69,2.55,15.43,-0.29,-0.92,9.66,3075.34,1.10,192,79,-34,39,1985,7090.19,-236.79,7951.32
6940,-3.69,2.55,15.43,-0.29,-0.92,9.66,3157.04,1.21,192,68,-34,39,1985,7915.37,-153.05,-1413.76
7158,1.28,-7.04,-21.10,2.63,1.29,5.86,3156.50,1.22,192,67,77,798,718,6186.02,-38.46,-1754.04
